date,asset,action,quantity,price,value,reason,score_before,score_after,bucket,regime
2025-01-04,KO,HOLD,48,61.75,2964.0,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-04,APH,HOLD,43,70.1,3014.3,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-04,JPM,HOLD,12,243.28,2919.36,New position,0.0,0.54,Risk Assets,REFLATION
2025-01-04,MA,HOLD,5,521.36,2606.8,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-04,AVGO,HOLD,12,232.55,2790.6,New position,0.0,0.598,Risk Assets,REFLATION
2025-01-04,ANET,HOLD,26,115.2,2995.2,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-04,LOW,HOLD,12,248.48,2981.76,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-04,GOOG,HOLD,15,193.13,2896.95,New position,0.0,0.55,Risk Assets,REFLATION
2025-01-04,XRP,HOLD,1249,2.42,3022.46,New position,0.0,0.55,High Beta,REFLATION
2025-01-04,AMZN,HOLD,13,224.19,2914.47,New position,0.0,0.513,Risk Assets,REFLATION
2025-01-04,NFLX,HOLD,3,881.05,2643.15,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-04,HON,HOLD,13,226.52,2944.76,New position,0.0,0.52,Risk Assets,REFLATION
2025-01-04,BA,HOLD,17,169.9,2888.3,New position,0.0,0.588,Risk Assets,REFLATION
2025-01-04,GOOGL,HOLD,15,191.79,2876.85,New position,0.0,0.573,Risk Assets,REFLATION
2025-01-04,DAI,HOLD,3000,1.0,2999.7,New position,0.0,0.55,High Beta,REFLATION
2025-01-04,AAPL,HOLD,12,243.36,2920.32,New position,0.0,0.559,Risk Assets,REFLATION
2025-01-04,DIS,HOLD,27,111.16,3001.32,New position,0.0,0.544,Risk Assets,REFLATION
2025-01-05,SPHB,HOLD,33,90.68,2992.44,New position,0.0,0.509,High Beta,REFLATION
2025-01-05,PFE,HOLD,112,26.59,2978.08,New position,0.0,0.531,Risk Assets,REFLATION
2025-01-05,TSLA,HOLD,7,410.44,2873.08,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-05,SOL,HOLD,14,213.35,2986.9,New position,0.0,0.528,High Beta,REFLATION
2025-01-05,RKLB,HOLD,120,28.74,3448.8,New position,0.0,0.565,Risk Assets,REFLATION
2025-01-05,CSCO,HOLD,50,58.86,2943.0,New position,0.0,0.557,Risk Assets,REFLATION
2025-01-05,COST,HOLD,3,916.58,2749.74,New position,0.0,0.547,Risk Assets,REFLATION
2025-01-05,NOW,HOLD,2,1073.77,2147.54,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-05,CRM,HOLD,9,332.9,2996.1,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-05,CRWD,HOLD,8,359.02,2872.16,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-05,NVDA,HOLD,21,144.47,3033.87,New position,0.0,0.526,Risk Assets,REFLATION
2025-01-05,AMT,HOLD,16,182.56,2920.96,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-05,XLY,HOLD,22,225.88,4969.36,New position,0.0,0.609,Cyclicals,REFLATION
2025-01-05,WMT,HOLD,33,90.78,2995.74,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-05,MSFT,HOLD,7,423.35,2963.45,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-05,CME,HOLD,12,232.5,2790.0,New position,0.0,0.585,Risk Assets,REFLATION
2025-01-05,COP,HOLD,29,101.09,2931.61,New position,0.0,0.558,Risk Assets,REFLATION
2025-01-05,KO,HOLD,48,61.75,2964.0,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-05,APH,HOLD,43,70.1,3014.3,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-05,JPM,HOLD,12,243.28,2919.36,New position,0.0,0.54,Risk Assets,REFLATION
2025-01-05,MA,HOLD,5,521.36,2606.8,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-05,AVGO,HOLD,12,232.55,2790.6,New position,0.0,0.598,Risk Assets,REFLATION
2025-01-05,ANET,HOLD,26,115.2,2995.2,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-05,LOW,HOLD,12,248.48,2981.76,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-05,GOOG,HOLD,15,193.13,2896.95,New position,0.0,0.55,Risk Assets,REFLATION
2025-01-05,XRP,HOLD,1249,2.4,2996.35,New position,0.0,0.55,High Beta,REFLATION
2025-01-05,AMZN,HOLD,13,224.19,2914.47,New position,0.0,0.513,Risk Assets,REFLATION
2025-01-05,NFLX,HOLD,3,881.05,2643.15,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-05,HON,HOLD,13,226.52,2944.76,New position,0.0,0.52,Risk Assets,REFLATION
2025-01-05,BA,HOLD,17,169.9,2888.3,New position,0.0,0.588,Risk Assets,REFLATION
2025-01-05,GOOGL,HOLD,15,191.79,2876.85,New position,0.0,0.573,Risk Assets,REFLATION
2025-01-05,DAI,HOLD,3000,1.0,2999.7,New position,0.0,0.55,High Beta,REFLATION
2025-01-05,AAPL,HOLD,12,243.36,2920.32,New position,0.0,0.559,Risk Assets,REFLATION
2025-01-05,DIS,HOLD,27,111.16,3001.32,New position,0.0,0.544,Risk Assets,REFLATION
2025-01-06,SPHB,HOLD,33,92.04,3037.32,New position,0.0,0.509,High Beta,REFLATION
2025-01-06,PFE,HOLD,112,26.89,3011.68,New position,0.0,0.531,Risk Assets,REFLATION
2025-01-06,TSLA,HOLD,7,411.05,2877.35,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-06,SOL,HOLD,14,218.34,3056.76,New position,0.0,0.528,High Beta,REFLATION
2025-01-06,RKLB,HOLD,120,28.8,3456.0,New position,0.0,0.565,Risk Assets,REFLATION
2025-01-06,CSCO,HOLD,50,58.77,2938.5,New position,0.0,0.557,Risk Assets,REFLATION
2025-01-06,COST,HOLD,3,922.71,2768.13,New position,0.0,0.547,Risk Assets,REFLATION
2025-01-06,NOW,HOLD,2,1077.05,2154.1,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-06,CRM,HOLD,9,330.53,2974.77,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-06,CRWD,HOLD,8,366.36,2930.88,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-06,NVDA,HOLD,21,149.43,3138.03,New position,0.0,0.526,Risk Assets,REFLATION
2025-01-06,AMT,HOLD,16,180.26,2884.16,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-06,XLY,HOLD,22,226.77,4988.94,New position,0.0,0.609,Cyclicals,REFLATION
2025-01-06,WMT,HOLD,33,91.43,3017.19,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-06,MSFT,HOLD,7,427.85,2994.95,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-06,CME,HOLD,12,225.82,2709.84,New position,0.0,0.585,Risk Assets,REFLATION
2025-01-06,COP,HOLD,29,99.99,2899.71,New position,0.0,0.558,Risk Assets,REFLATION
2025-01-06,KO,HOLD,48,60.81,2918.88,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-06,APH,HOLD,43,71.13,3058.59,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-06,JPM,HOLD,12,240.85,2890.2,New position,0.0,0.54,Risk Assets,REFLATION
2025-01-06,MA,HOLD,5,511.93,2559.65,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-06,AVGO,HOLD,12,236.41,2836.92,New position,0.0,0.598,Risk Assets,REFLATION
2025-01-06,ANET,HOLD,26,118.98,3093.48,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-06,LOW,HOLD,12,249.74,2996.88,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-06,GOOG,HOLD,15,197.96,2969.4,New position,0.0,0.55,Risk Assets,REFLATION
2025-01-06,XRP,HOLD,1249,2.42,3024.08,New position,0.0,0.55,High Beta,REFLATION
2025-01-06,AMZN,HOLD,13,227.61,2958.93,New position,0.0,0.513,Risk Assets,REFLATION
2025-01-06,NFLX,HOLD,3,881.79,2645.37,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-06,HON,HOLD,13,221.74,2882.62,New position,0.0,0.52,Risk Assets,REFLATION
2025-01-06,BA,HOLD,17,170.78,2903.26,New position,0.0,0.588,Risk Assets,REFLATION
2025-01-06,GOOGL,HOLD,15,196.87,2953.05,New position,0.0,0.573,Risk Assets,REFLATION
2025-01-06,DAI,HOLD,3000,1.0,3000.0,New position,0.0,0.55,High Beta,REFLATION
2025-01-06,AAPL,HOLD,12,245.0,2940.0,New position,0.0,0.559,Risk Assets,REFLATION
2025-01-06,DIS,HOLD,27,111.05,2998.35,New position,0.0,0.544,Risk Assets,REFLATION
2025-01-07,SPHB,HOLD,33,90.96,3001.68,New position,0.0,0.509,High Beta,REFLATION
2025-01-07,PFE,HOLD,112,27.13,3038.56,New position,0.0,0.531,Risk Assets,REFLATION
2025-01-07,TSLA,HOLD,7,394.36,2760.52,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-07,SOL,HOLD,14,202.13,2829.82,New position,0.0,0.528,High Beta,REFLATION
2025-01-07,RKLB,HOLD,120,27.95,3354.0,New position,0.0,0.565,Risk Assets,REFLATION
2025-01-07,CSCO,HOLD,50,58.93,2946.5,New position,0.0,0.557,Risk Assets,REFLATION
2025-01-07,COST,HOLD,3,921.37,2764.11,New position,0.0,0.547,Risk Assets,REFLATION
2025-01-07,NOW,HOLD,2,1054.15,2108.3,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-07,CRM,HOLD,9,324.93,2924.37,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-07,CRWD,HOLD,8,359.93,2879.44,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-07,NVDA,HOLD,21,140.14,2942.94,New position,0.0,0.526,Risk Assets,REFLATION
2025-01-07,AMT,HOLD,16,177.17,2834.72,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-07,XLY,HOLD,22,222.38,4892.36,New position,0.0,0.609,Cyclicals,REFLATION
2025-01-07,WMT,HOLD,33,90.81,2996.73,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-07,MSFT,HOLD,7,422.37,2956.59,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-07,CME,HOLD,12,227.01,2724.12,New position,0.0,0.585,Risk Assets,REFLATION
2025-01-07,COP,HOLD,29,101.67,2948.43,New position,0.0,0.558,Risk Assets,REFLATION
2025-01-07,KO,HOLD,48,60.84,2920.32,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-07,APH,HOLD,43,71.46,3072.78,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-07,JPM,HOLD,12,243.17,2918.04,New position,0.0,0.54,Risk Assets,REFLATION
2025-01-07,MA,HOLD,5,511.4,2557.0,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-07,AVGO,HOLD,12,228.64,2743.68,New position,0.0,0.598,Risk Assets,REFLATION
2025-01-07,ANET,HOLD,26,115.29,2997.54,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-07,LOW,HOLD,12,246.57,2958.84,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-07,GOOG,HOLD,15,196.71,2950.65,New position,0.0,0.55,Risk Assets,REFLATION
2025-01-07,XRP,HOLD,1249,2.27,2836.35,New position,0.0,0.55,High Beta,REFLATION
2025-01-07,AMZN,HOLD,13,222.11,2887.43,New position,0.0,0.513,Risk Assets,REFLATION
2025-01-07,NFLX,HOLD,3,879.19,2637.57,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-07,HON,HOLD,13,220.63,2868.19,New position,0.0,0.52,Risk Assets,REFLATION
2025-01-07,BA,HOLD,17,172.51,2932.67,New position,0.0,0.588,Risk Assets,REFLATION
2025-01-07,GOOGL,HOLD,15,195.49,2932.35,New position,0.0,0.573,Risk Assets,REFLATION
2025-01-07,DAI,HOLD,3000,1.0,3000.0,New position,0.0,0.55,High Beta,REFLATION
2025-01-07,AAPL,HOLD,12,242.21,2906.52,New position,0.0,0.559,Risk Assets,REFLATION
2025-01-07,DIS,HOLD,27,111.39,3007.53,New position,0.0,0.544,Risk Assets,REFLATION
2025-01-08,SPHB,HOLD,33,90.26,2978.58,New position,0.0,0.509,High Beta,REFLATION
2025-01-08,PFE,HOLD,112,26.86,3008.32,New position,0.0,0.531,Risk Assets,REFLATION
2025-01-08,TSLA,HOLD,7,394.94,2764.58,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-08,SOL,HOLD,14,197.42,2763.88,New position,0.0,0.528,High Beta,REFLATION
2025-01-08,RKLB,HOLD,120,27.36,3283.2,New position,0.0,0.565,Risk Assets,REFLATION
2025-01-08,CSCO,HOLD,50,59.2,2960.0,New position,0.0,0.557,Risk Assets,REFLATION
2025-01-08,COST,HOLD,3,927.37,2782.11,New position,0.0,0.547,Risk Assets,REFLATION
2025-01-08,NOW,HOLD,2,1049.08,2098.16,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-08,CRM,HOLD,9,326.9,2942.1,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-08,CRWD,HOLD,8,358.72,2869.76,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-08,NVDA,HOLD,21,140.11,2942.31,New position,0.0,0.526,Risk Assets,REFLATION
2025-01-08,AMT,HOLD,16,179.19,2867.04,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-08,XLY,HOLD,22,223.01,4906.22,New position,0.0,0.609,Cyclicals,REFLATION
2025-01-08,WMT,HOLD,33,91.8,3029.4,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-08,MSFT,HOLD,7,424.56,2971.92,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-08,CME,HOLD,12,229.3,2751.6,New position,0.0,0.585,Risk Assets,REFLATION
2025-01-08,COP,HOLD,29,101.62,2946.98,New position,0.0,0.558,Risk Assets,REFLATION
2025-01-08,KO,HOLD,48,61.71,2962.08,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-08,APH,HOLD,43,71.83,3088.69,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-08,JPM,HOLD,12,243.13,2917.56,New position,0.0,0.54,Risk Assets,REFLATION
2025-01-08,MA,HOLD,5,516.4,2582.0,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-08,AVGO,HOLD,12,229.31,2751.72,New position,0.0,0.598,Risk Assets,REFLATION
2025-01-08,ANET,HOLD,26,115.51,3003.26,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-08,LOW,HOLD,12,246.89,2962.68,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-08,GOOG,HOLD,15,195.39,2930.85,New position,0.0,0.55,Risk Assets,REFLATION
2025-01-08,XRP,HOLD,1249,2.37,2963.5,New position,0.0,0.55,High Beta,REFLATION
2025-01-08,AMZN,HOLD,13,222.13,2887.69,New position,0.0,0.513,Risk Assets,REFLATION
2025-01-08,NFLX,HOLD,3,875.0,2625.0,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-08,HON,HOLD,13,220.17,2862.21,New position,0.0,0.52,Risk Assets,REFLATION
2025-01-08,BA,HOLD,17,171.76,2919.92,New position,0.0,0.588,Risk Assets,REFLATION
2025-01-08,GOOGL,HOLD,15,193.95,2909.25,New position,0.0,0.573,Risk Assets,REFLATION
2025-01-08,DAI,HOLD,3000,1.0,2999.7,New position,0.0,0.55,High Beta,REFLATION
2025-01-08,AAPL,HOLD,12,242.7,2912.4,New position,0.0,0.559,Risk Assets,REFLATION
2025-01-08,DIS,HOLD,27,109.76,2963.52,New position,0.0,0.544,Risk Assets,REFLATION
2025-01-09,SPHB,HOLD,33,90.26,2978.58,New position,0.0,0.509,High Beta,REFLATION
2025-01-09,PFE,HOLD,112,26.86,3008.32,New position,0.0,0.531,Risk Assets,REFLATION
2025-01-09,TSLA,HOLD,7,394.94,2764.58,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-09,SOL,HOLD,14,184.96,2589.44,New position,0.0,0.528,High Beta,REFLATION
2025-01-09,RKLB,HOLD,120,27.36,3283.2,New position,0.0,0.565,Risk Assets,REFLATION
2025-01-09,CSCO,HOLD,50,59.2,2960.0,New position,0.0,0.557,Risk Assets,REFLATION
2025-01-09,COST,HOLD,3,927.37,2782.11,New position,0.0,0.547,Risk Assets,REFLATION
2025-01-09,NOW,HOLD,2,1049.08,2098.16,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-09,CRM,HOLD,9,326.9,2942.1,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-09,CRWD,HOLD,8,358.72,2869.76,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-09,NVDA,HOLD,21,140.11,2942.31,New position,0.0,0.526,Risk Assets,REFLATION
2025-01-09,AMT,HOLD,16,179.19,2867.04,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-09,XLY,HOLD,22,223.01,4906.22,New position,0.0,0.609,Cyclicals,REFLATION
2025-01-09,WMT,HOLD,33,91.8,3029.4,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-09,MSFT,HOLD,7,424.56,2971.92,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-09,CME,HOLD,12,229.3,2751.6,New position,0.0,0.585,Risk Assets,REFLATION
2025-01-09,COP,HOLD,29,101.62,2946.98,New position,0.0,0.558,Risk Assets,REFLATION
2025-01-09,KO,HOLD,48,61.71,2962.08,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-09,APH,HOLD,43,71.83,3088.69,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-09,JPM,HOLD,12,243.13,2917.56,New position,0.0,0.54,Risk Assets,REFLATION
2025-01-09,MA,HOLD,5,516.4,2582.0,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-09,AVGO,HOLD,12,229.31,2751.72,New position,0.0,0.598,Risk Assets,REFLATION
2025-01-09,ANET,HOLD,26,115.51,3003.26,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-09,LOW,HOLD,12,246.89,2962.68,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-09,GOOG,HOLD,15,195.39,2930.85,New position,0.0,0.55,Risk Assets,REFLATION
2025-01-09,XRP,HOLD,1249,2.27,2838.48,New position,0.0,0.55,High Beta,REFLATION
2025-01-09,AMZN,HOLD,13,222.13,2887.69,New position,0.0,0.513,Risk Assets,REFLATION
2025-01-09,NFLX,HOLD,3,875.0,2625.0,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-09,HON,HOLD,13,220.17,2862.21,New position,0.0,0.52,Risk Assets,REFLATION
2025-01-09,BA,HOLD,17,171.76,2919.92,New position,0.0,0.588,Risk Assets,REFLATION
2025-01-09,GOOGL,HOLD,15,193.95,2909.25,New position,0.0,0.573,Risk Assets,REFLATION
2025-01-09,DAI,HOLD,3000,1.0,2999.7,New position,0.0,0.55,High Beta,REFLATION
2025-01-09,AAPL,HOLD,12,242.7,2912.4,New position,0.0,0.559,Risk Assets,REFLATION
2025-01-09,DIS,HOLD,27,109.76,2963.52,New position,0.0,0.544,Risk Assets,REFLATION
2025-01-10,SPHB,HOLD,33,89.01,2937.33,New position,0.0,0.509,High Beta,REFLATION
2025-01-10,PFE,HOLD,112,26.72,2992.64,New position,0.0,0.531,Risk Assets,REFLATION
2025-01-10,TSLA,HOLD,7,394.74,2763.18,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-10,SOL,HOLD,14,187.63,2626.82,New position,0.0,0.528,High Beta,REFLATION
2025-01-10,RKLB,HOLD,120,26.91,3229.2,New position,0.0,0.565,Risk Assets,REFLATION
2025-01-10,CSCO,HOLD,50,58.74,2937.0,New position,0.0,0.557,Risk Assets,REFLATION
2025-01-10,COST,HOLD,3,936.94,2810.82,New position,0.0,0.547,Risk Assets,REFLATION
2025-01-10,NOW,HOLD,2,1024.57,2049.14,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-10,CRM,HOLD,9,317.85,2860.65,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-10,CRWD,HOLD,8,348.84,2790.72,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-10,NVDA,HOLD,21,135.91,2854.11,New position,0.0,0.526,Risk Assets,REFLATION
2025-01-10,AMT,HOLD,16,173.46,2775.36,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-10,XLY,HOLD,22,220.82,4858.04,New position,0.0,0.609,Cyclicals,REFLATION
2025-01-10,WMT,HOLD,33,93.0,3069.0,New position,0.0,0.564,Risk Assets,REFLATION
2025-01-10,MSFT,HOLD,7,418.95,2932.65,New position,0.0,0.524,Risk Assets,REFLATION
2025-01-10,CME,HOLD,12,229.2,2750.4,New position,0.0,0.585,Risk Assets,REFLATION
2025-01-10,COP,HOLD,29,101.92,2955.68,New position,0.0,0.558,Risk Assets,REFLATION
2025-01-10,KO,HOLD,48,61.07,2931.36,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-10,APH,HOLD,43,70.2,3018.6,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-10,JPM,HOLD,12,239.87,2878.44,New position,0.0,0.54,Risk Assets,REFLATION
2025-01-10,MA,HOLD,5,504.67,2523.35,New position,0.0,0.51,Risk Assets,REFLATION
2025-01-10,AVGO,HOLD,12,224.31,2691.72,New position,0.0,0.598,Risk Assets,REFLATION
2025-01-10,ANET,HOLD,26,114.34,2972.84,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-10,LOW,HOLD,12,247.9,2974.8,New position,0.0,0.519,Risk Assets,REFLATION
2025-01-10,GOOG,HOLD,15,193.17,2897.55,New position,0.0,0.55,Risk Assets,REFLATION
2025-01-10,XRP,HOLD,1249,2.34,2924.28,New position,0.0,0.55,High Beta,REFLATION
2025-01-10,AMZN,HOLD,13,218.94,2846.22,New position,0.0,0.513,Risk Assets,REFLATION
2025-01-10,NFLX,HOLD,3,837.69,2513.07,New position,0.0,0.533,Risk Assets,REFLATION
2025-01-10,HON,HOLD,13,218.19,2836.47,New position,0.0,0.52,Risk Assets,REFLATION
2025-01-10,BA,HOLD,17,172.0,2924.0,New position,0.0,0.588,Risk Assets,REFLATION
2025-01-10,GOOGL,HOLD,15,192.04,2880.6,New position,0.0,0.573,Risk Assets,REFLATION
2025-01-10,DAI,HOLD,3000,1.0,3000.0,New position,0.0,0.55,High Beta,REFLATION
2025-01-10,AAPL,HOLD,12,236.85,2842.2,New position,0.0,0.559,Risk Assets,REFLATION
2025-01-10,DIS,HOLD,27,108.65,2933.55,New position,0.0,0.544,Risk Assets,REFLATION
2025-01-11,SPHB,HOLD,33,89.01,2937.33,New position,0.0,0.509,High Beta,REFLATION
