date,asset,action,quantity,price,value,reason,score_before,score_after,bucket,regime
2024-01-22,INTC,HOLD,104,48.22,5014.88,New position,0.0,0.613,Risk Assets,GOLDILOCKS
2024-01-22,AAPL,HOLD,26,193.89,5041.14,New position,0.0,0.616,Risk Assets,GOLDILOCKS
2024-01-23,INTC,HOLD,104,48.89,5084.56,New position,0.0,0.613,Risk Assets,GOLDILOCKS
2024-01-23,AAPL,HOLD,26,195.18,5074.68,New position,0.0,0.616,Risk Assets,GOLDILOCKS
2024-01-24,INTC,HOLD,104,49.09,5105.36,New position,0.0,0.613,Risk Assets,GOLDILOCKS
2024-01-24,AAPL,HOLD,26,194.5,5057.0,New position,0.0,0.616,Risk Assets,GOLDILOCKS
2024-01-25,INTC,HOLD,104,49.55,5153.2,New position,0.0,0.613,Risk Assets,GOLDILOCKS
2024-01-25,AAPL,HOLD,26,194.17,5048.42,New position,0.0,0.616,Risk Assets,GOLDILOCKS
2024-01-26,INTC,HOLD,104,43.65,4539.6,New position,0.0,0.613,Risk Assets,GOLDILOCKS
2024-01-26,AAPL,HOLD,26,192.42,5002.92,New position,0.0,0.616,Risk Assets,GOLDILOCKS
2024-01-29,INTC,SELL,104,43.84,4559.36,New position,0.0,0.613,Risk Assets,GOLDILOCKS
2024-01-29,AAPL,HOLD,26,191.73,4984.98,New position,0.0,0.616,Risk Assets,GOLDILOCKS
2024-01-30,AAPL,HOLD,26,188.04,4889.04,New position,0.0,0.616,Risk Assets,GOLDILOCKS
2024-01-31,AAPL,HOLD,26,184.4,4794.4,New position,0.0,0.616,Risk Assets,GOLDILOCKS
